time,RRP
1531490400,104.75
1531492200,96.69
1531494000,109.71
1531495800,89.65
1531497600,88.71
1531499400,77.24
1531501200,75.88
1531503000,77.27
1531504800,71.29
1531506600,60.58
1531508400,55.52
1531510200,53.98
1531512000,56.32
1531513800,61.76
1531515600,65.06
1531517400,79.81
1531519200,85.84
1531521000,97.26
1531522800,99.91
1531524600,92.08
1531526400,80.54
1531528200,63.7
1531530000,48.91
1531531800,34.13
1531533600,-64.56
1531535400,-179.53
1531537200,-70.27
1531539000,-75.05
1531540800,19.87
1531542600,33.19
1531544400,45.1
1531546200,49.05
1531548000,56.2
1531549800,61.98
1531551600,90.45
1531553400,210.77
1531555200,292.06
1531557000,230.38
1531558800,152.73
1531560600,111.91
1531562400,112.0
1531564200,104.19
1531566000,107.72
1531567800,107.32
1531569600,93.79
1531571400,91.6
1531573200,85.18
1531575000,85.18
1531576800,83.95
1531578600,66.63
1531580400,55.74
1531582200,36.39
1531584000,53.88
1531585800,39.57
1531587600,31.1
1531589400,29.66
1531591200,29.59
1531593000,24.29
1531594800,30.89
1531596600,30.13
1531598400,35.29
1531600200,50.69
1531602000,37.39
1531603800,42.65
1531605600,61.72
1531607400,66.02
1531609200,81.03
1531611000,75.76
1531612800,66.29
1531614600,62.77
1531616400,47.41
1531618200,51.91
1531620000,41.1
1531621800,39.44
1531623600,45.25
1531625400,49.26
1531627200,47.84
1531629000,52.02
1531630800,46.81
1531632600,55.8
1531634400,59.05
1531636200,62.69
1531638000,65.43
1531639800,90.37
1531641600,141.26
1531643400,237.09
1531645200,153.42
1531647000,109.62
1531648800,114.58
1531650600,84.76
1531652400,88.84
1531654200,97.08
1531656000,84.92
1531657800,72.22
1531659600,63.56
1531661400,63.87
1531663200,66.54
1531665000,50.79
1531666800,32.94
1531668600,17.16
1531670400,13.82
1531672200,24.59
1531674000,14.9
1531675800,19.01
1531677600,19.37
1531679400,12.06
1531681200,19.32
1531683000,20.25
1531684800,16.31
1531686600,25.62
1531688400,86.49
1531690200,96.73
1531692000,132.57
1531693800,146.46
1531695600,110.36
1531697400,131.99
1531699200,102.61
1531701000,92.19
1531702800,95.33
1531704600,92.06
1531706400,85.98
1531708200,74.96
1531710000,83.41
1531711800,70.8
1531713600,76.96
1531715400,82.11
1531717200,121.93
1531719000,111.61
1531720800,102.83
1531722600,90.32
1531724400,97.57
1531726200,129.18
1531728000,244.89
1531729800,109.77
1531731600,90.23
1531733400,84.81
1531735200,91.56
1531737000,89.7
1531738800,89.57
1531740600,85.3
1531742400,79.07
1531744200,77.16
1531746000,63.58
1531747800,65.23
1531749600,73.75
1531751400,64.68
1531753200,59.82
1531755000,33.78
1531756800,33.59
1531758600,19.57
1531760400,17.2
1531762200,17.3
1531764000,16.51
1531765800,17.01
1531767600,13.33
1531769400,9.54
1531771200,30.34
1531773000,63.71
1531774800,80.33
1531776600,89.1
1531778400,91.33
1531780200,88.46
1531782000,76.11
1531783800,70.39
1531785600,59.1
1531787400,61.16
1531789200,59.09
1531791000,54.62
1531792800,55.68
1531794600,49.23
1531796400,50.24
1531798200,45.56
1531800000,56.8
1531801800,55.67
1531803600,59.98
1531805400,56.75
1531807200,65.59
1531809000,70.86
1531810800,76.48
1531812600,89.03
1531814400,95.6
1531816200,102.18
1531818000,153.62
1531819800,100.33
1531821600,97.34
1531823400,95.41
1531825200,85.05
1531827000,84.43
1531828800,83.08
1531830600,86.53
1531832400,79.9
1531834200,79.21
1531836000,81.35
1531837800,72.08
1531839600,65.99
1531841400,69.81
1531843200,67.49
1531845000,52.96
1531846800,52.79
1531848600,53.55
1531850400,48.03
1531852200,47.15
1531854000,35.31
1531855800,50.41
1531857600,59.45
1531859400,64.19
1531861200,126.45
1531863000,124.91
1531864800,90.13
1531866600,86.68
1531868400,80.16
1531870200,81.13
1531872000,68.96
1531873800,66.11
1531875600,60.26
1531877400,53.23
1531879200,51.81
1531881000,48.26
1531882800,47.83
1531884600,49.84
1531886400,48.56
1531888200,48.86
1531890000,50.2
1531891800,46.45
1531893600,55.32
1531895400,58.95
1531897200,63.45
1531899000,76.26
1531900800,89.78
1531902600,94.4
1531904400,92.26
1531906200,86.72
1531908000,85.04
1531909800,85.43
1531911600,83.71
1531913400,84.54
1531915200,73.09
1531917000,72.68
1531918800,59.6
1531920600,63.67
1531922400,73.37
1531924200,59.76
1531926000,51.34
1531927800,47.52
1531929600,34.78
1531931400,22.44
1531933200,21.51
1531935000,21.24
1531936800,19.93
1531938600,16.99
1531940400,16.26
1531942200,43.64
1531944000,52.44
1531945800,68.64
1531947600,143.91
1531949400,75.93
1531951200,101.29
1531953000,90.17
1531954800,84.39
1531956600,85.08
1531958400,83.0
1531960200,85.72
1531962000,77.3
1531963800,56.98
1531965600,57.89
1531967400,66.87
1531969200,71.65
1531971000,67.45
1531972800,76.35
1531974600,70.17
1531976400,74.09
1531978200,82.58
1531980000,88.69
1531981800,114.41
1531983600,108.02
1531985400,94.76
1531987200,92.14
1531989000,131.23
1531990800,204.31
1531992600,112.06
1531994400,105.72
1531996200,103.83
1531998000,104.03
1531999800,120.09
1532001600,85.83
1532003400,86.7
1532005200,84.17
1532007000,81.52
1532008800,95.27
1532010600,92.9
1532012400,74.52
1532014200,70.47
1532016000,65.68
1532017800,55.18
1532019600,59.62
1532021400,49.91
1532023200,57.58
1532025000,50.45
1532026800,47.31
1532028600,54.1
1532030400,49.53
1532032200,70.87
1532034000,76.2
1532035800,86.07
1532037600,102.65
1532039400,110.17
1532041200,114.67
1532043000,115.52
1532044800,103.56
1532046600,91.81
1532048400,84.29
1532050200,69.07
1532052000,73.12
1532053800,66.62
1532055600,72.66
1532057400,79.64
1532059200,77.75
1532061000,69.16
1532062800,62.61
1532064600,60.9
1532066400,77.03
1532068200,114.16
1532070000,103.69
1532071800,91.66
1532073600,111.27
1532075400,115.39
1532077200,108.37
1532079000,106.47
1532080800,117.54
1532082600,119.55
1532084400,119.97
1532086200,126.0
1532088000,114.94
1532089800,113.49
1532091600,115.38
1532093400,116.81
1532095200,119.25
1532097000,111.83
1532098800,131.11
1532100600,111.16
1532102400,111.72
1532104200,91.1
1532106000,77.57
1532107800,75.63
1532109600,73.46
1532111400,66.0
1532113200,66.88
1532115000,73.99
1532116800,68.81
1532118600,77.27
1532120400,108.91
1532122200,94.64
1532124000,92.29
1532125800,120.2
1532127600,115.0
1532129400,114.88
1532131200,109.31
1532133000,115.0
1532134800,101.21
1532136600,92.61
1532138400,107.04
1532140200,75.94
1532142000,60.34
1532143800,60.28
1532145600,58.34
1532147400,70.91
1532149200,68.58
1532151000,73.45
1532152800,84.19
1532154600,148.06
1532156400,86.8
1532158200,93.96
1532160000,150.82
1532161800,114.84
1532163600,105.18
1532165400,88.63
1532167200,92.34
1532169000,93.87
1532170800,86.55
1532172600,85.0
1532174400,84.87
1532176200,83.43
1532178000,79.73
1532179800,80.45
1532181600,90.88
1532183400,70.21
1532185200,56.74
1532187000,71.02
1532188800,63.95
1532190600,49.88
1532192400,56.24
1532194200,54.31
1532196000,59.35
1532197800,50.24
1532199600,53.25
1532201400,51.83
1532203200,49.17
1532205000,56.03
1532206800,64.08
1532208600,70.7
1532210400,88.73
1532212200,99.1
1532214000,99.61
1532215800,97.78
1532217600,82.14
1532219400,78.88
1532221200,49.43
1532223000,-296.39
1532224800,-184.29
1532226600,-184.03
1532228400,-100.59
1532230200,-131.83
1532232000,-96.35
1532233800,-67.02
1532235600,4.42
1532237400,-139.78
1532239200,52.82
1532241000,74.37
1532242800,95.69
1532244600,113.68
1532246400,165.75
1532248200,258.54
1532250000,104.72
1532251800,87.83
1532253600,87.08
1532255400,91.58
1532257200,84.84
1532259000,91.47
1532260800,146.85
1532262600,85.83
1532264400,76.96
1532266200,72.64
1532268000,2364.79
1532269800,88.51
1532271600,-281.6
1532273400,46.44
1532275200,67.04
1532277000,36.75
1532278800,38.72
1532280600,28.08
1532282400,41.74
1532284200,41.77
1532286000,42.83
1532287800,50.36
1532289600,51.06
1532291400,62.04
1532293200,86.01
1532295000,74.95
1532296800,80.79
1532298600,84.47
1532300400,108.54
1532302200,89.84
1532304000,99.94
1532305800,76.1
1532307600,74.14
1532309400,69.18
1532311200,60.67
1532313000,66.35
1532314800,69.73
1532316600,77.72
1532318400,79.2
1532320200,78.69
1532322000,72.46
1532323800,61.91
1532325600,70.48
1532327400,84.39
1532329200,82.42
1532331000,83.95
1532332800,106.51
1532334600,112.14
1532336400,154.31
1532338200,91.98
1532340000,88.83
1532341800,87.25
1532343600,85.52
1532345400,83.51
1532347200,78.63
1532349000,77.07
1532350800,63.5
1532352600,57.99
1532354400,69.4
1532356200,61.52
1532358000,60.1
1532359800,74.24
1532361600,70.58
1532363400,67.26
1532365200,61.2
1532367000,53.97
1532368800,47.92
1532370600,51.28
1532372400,59.4
1532374200,-97.39
1532376000,82.12
1532377800,74.15
1532379600,99.8
1532381400,106.4
1532383200,99.83
1532385000,98.66
1532386800,85.57
1532388600,81.25
1532390400,65.13
1532392200,58.34
1532394000,56.51
1532395800,51.84
1532397600,43.26
1532399400,43.1
1532401200,42.19
1532403000,55.62
1532404800,64.71
1532406600,64.77
1532408400,-129.1
1532410200,50.54
1532412000,62.92
1532413800,-108.49
1532415600,75.0
1532417400,80.76
1532419200,85.5
1532421000,95.76
1532422800,96.6
1532424600,91.82
1532426400,85.15
1532428200,104.69
1532430000,106.55
1532431800,94.21
1532433600,86.65
1532435400,82.19
1532437200,77.97
1532439000,75.84
1532440800,102.75
1532442600,88.9
1532444400,82.11
1532446200,75.5
1532448000,83.06
1532449800,78.69
1532451600,67.23
1532453400,47.87
1532455200,59.1
1532457000,54.74
1532458800,55.49
1532460600,59.89
1532462400,59.25
1532464200,93.93
1532466000,159.83
1532467800,136.71
1532469600,146.16
1532471400,119.63
1532473200,113.46
1532475000,118.35
1532476800,114.94
1532478600,116.15
1532480400,113.9
1532482200,114.88
1532484000,106.46
1532485800,97.33
1532487600,96.27
1532489400,92.49
1532491200,106.19
1532493000,111.1
1532494800,111.48
1532496600,109.55
1532498400,101.12
1532500200,99.5
1532502000,116.65
1532503800,108.65
1532505600,155.39
1532507400,208.36
1532509200,172.34
1532511000,165.74
1532512800,131.41
1532514600,176.11
1532516400,179.54
1532518200,156.7
1532520000,161.39
1532521800,143.66
1532523600,124.09
1532525400,114.23
1532527200,251.12
1532529000,117.58
1532530800,116.83
1532532600,126.65
1532534400,129.27
1532536200,115.0
1532538000,115.0
1532539800,108.85
1532541600,92.86
1532543400,80.8
1532545200,78.27
1532547000,74.82
1532548800,70.34
1532550600,101.43
1532552400,114.63
1532554200,107.93
1532556000,123.06
1532557800,119.78
1532559600,130.53
1532561400,87.28
1532563200,83.5
1532565000,78.65
1532566800,78.26
1532568600,78.69
1532570400,74.99
1532572200,66.14
1532574000,65.16
1532575800,69.63
1532577600,73.22
1532579400,77.79
1532581200,79.47
1532583000,89.82
1532584800,103.13
1532586600,107.67
1532588400,91.66
1532590200,101.25
1532592000,138.97
1532593800,118.9
1532595600,115.88
1532597400,93.23
1532599200,102.45
1532601000,108.71
1532602800,107.14
1532604600,95.73
1532606400,73.71
1532608200,78.77
1532610000,73.89
1532611800,76.91
1532613600,78.05
1532615400,61.77
1532617200,48.29
1532619000,21.03
1532620800,-90.37
1532622600,-90.37
1532624400,-90.37
1532626200,0.04
1532628000,6.83
1532629800,-15.26
1532631600,24.24
1532633400,51.95
1532635200,56.1
1532637000,89.16
1532638800,116.76
1532640600,128.12
1532642400,116.81
1532644200,120.48
1532646000,205.44
1532647800,94.68
1532649600,191.56
1532651400,65.3
1532653200,70.57
1532655000,57.72
1532656800,59.86
1532658600,51.39
1532660400,46.87
1532662200,11.13
1532664000,52.79
1532665800,64.77
1532667600,77.82
1532669400,78.69
1532671200,78.69
1532673000,84.86
1532674800,86.7
1532676600,87.72
1532678400,101.87
1532680200,102.47
1532682000,95.0
1532683800,84.78
1532685600,85.21
1532687400,85.62
1532689200,85.11
1532691000,83.73
1532692800,80.34
1532694600,82.09
1532696400,86.35
1532698200,86.29
1532700000,89.45
1532701800,82.09
1532703600,72.07
1532705400,64.47
1532707200,66.2
1532709000,63.7
1532710800,63.84
1532712600,65.68
1532714400,76.2
1532716200,78.69
1532718000,96.85
1532719800,115.0
1532721600,108.0
1532723400,200.83
1532725200,3985.64
1532727000,425.19
1532728800,168.89
1532730600,145.84
1532732400,187.89
1532734200,126.5
1532736000,117.28
1532737800,97.23
1532739600,80.03
1532741400,70.07
1532743200,58.38
1532745000,49.71
1532746800,43.42
1532748600,-135.26
1532750400,-128.01
1532752200,-196.1
1532754000,-133.21
1532755800,-30.7
1532757600,5.61
1532759400,41.5
1532761200,76.59
1532763000,83.05
1532764800,103.38
1532766600,124.53
1532768400,115.0
1532770200,115.0
1532772000,101.99
1532773800,83.46
1532775600,75.9
1532777400,58.56
1532779200,46.82
1532781000,-136.96
1532782800,20.28
1532784600,15.62
1532786400,48.01
1532788200,44.38
1532790000,-168.45
1532791800,20.98
1532793600,42.72
1532795400,35.08
1532797200,23.93
1532799000,16.72
1532800800,20.01
1532802600,15.41
1532804400,19.22
1532806200,19.46
1532808000,17.6
1532809800,28.49
1532811600,31.05
1532813400,38.59
1532815200,40.28
1532817000,51.87
1532818800,40.44
1532820600,33.41
1532822400,0.93
1532824200,12.15
1532826000,24.33
1532827800,15.24
1532829600,-156.02
1532831400,-79.1
1532833200,-282.21
1532835000,-106.68
1532836800,-175.95
1532838600,-119.52
1532840400,-31.11
1532842200,-366.11
1532844000,-117.48
1532845800,26.92
1532847600,57.6
1532849400,22.8
1532851200,82.62
1532853000,87.95
1532854800,104.83
1532856600,99.58
1532858400,87.38
1532860200,102.6
1532862000,128.65
1532863800,98.93
1532865600,84.08
1532867400,80.13
1532869200,73.69
1532871000,51.05
1532872800,73.6
1532874600,58.62
1532876400,53.43
1532878200,38.19
1532880000,40.84
1532881800,27.23
1532883600,28.91
1532885400,32.55
1532887200,25.42
1532889000,39.35
1532890800,34.88
1532892600,50.27
1532894400,47.63
1532896200,72.38
1532898000,150.32
1532899800,132.56
1532901600,168.97
1532903400,121.42
1532905200,91.65
1532907000,91.01
1532908800,78.69
1532910600,75.98
1532912400,78.93
1532914200,108.05
1532916000,61.53
1532917800,50.54
1532919600,53.54
1532921400,56.85
1532923200,51.52
1532925000,55.24
1532926800,52.03
1532928600,44.62
1532930400,59.59
1532932200,66.23
1532934000,65.92
1532935800,86.11
1532937600,122.63
1532939400,166.87
1532941200,161.36
1532943000,189.55
1532944800,107.22
1532946600,100.22
1532948400,83.65
1532950200,83.54
1532952000,81.94
1532953800,79.43
1532955600,56.55
1532957400,48.41
1532959200,91.53
1532961000,59.2
1532962800,49.1
1532964600,45.64
1532966400,30.88
1532968200,24.42
1532970000,25.17
1532971800,22.46
1532973600,15.45
1532975400,21.53
1532977200,15.9
1532979000,11.14
1532980800,37.23
1532982600,75.61
1532984400,163.95
1532986200,187.37
1532988000,78.83
1532989800,85.7
1532991600,65.85
1532993400,58.17
1532995200,40.94
1532997000,55.03
1532998800,33.99
1533000600,26.61
1533002400,15.59
1533004200,-324.49
1533006000,-155.4
1533007800,-34.86
1533009600,-28.42
1533011400,-144.86
1533013200,27.01
1533015000,23.11
1533016800,30.63
1533018600,57.79
1533020400,79.98
1533022200,122.84
1533024000,266.35
1533025800,228.12
1533027600,162.34
1533029400,138.0
1533031200,105.18
1533033000,104.13
1533034800,111.71
1533036600,85.85
1533038400,83.25
1533040200,81.66
1533042000,76.52
1533043800,49.86
